Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price
14928,59,3,98.98353911990311,95.04910983790568,1.0,19,19,2015,0.019508796,B,B,37,7687,11,176.0,5,5,B,442464.3227252931
3934,57,2,46.765074375634384,32.82121274068997,5.0,3,5,1963,0.133215333,B,B,49,11395,3,1406.0,3,4,A,171091.18596913584
12097,48,2,80.78894881638095,40.47310398311317,18.0,7,28,2012,0.041124634,B,B,46,9515,5,900.0,1,10,B,330216.2450726562
10979,62,2,73.18062145426948,72.30984659763331,1.0,11,11,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,269043.44301298837
16455,5,2,55.568945373631934,32.2786639507652,8.0,8,14,1970,0.150817539,B,B,16,3433,4,2643.0,4,5,B,233051.07746242487
4190,6,1,47.74971639778552,47.74971639778552,1.0,10,25,2017,0.243204519,B,B,5,1564,0,540.0,0,0,B,192950.124812329
7577,115,2,47.08394719262875,29.63015311272891,5.0,4,5,1962,1.8e-09,B,B,16,3681,73,1815.0,2,5,B,190348.31171569668
11609,32,2,56.97598363222389,34.58081538186071,10.0,15,22,2010,0.135649789,B,B,46,7960,6,350.0,3,11,B,262717.26403079444
2346,27,3,81.43245132378527,32.772431056458856,6.233004930000002,12,22,1977,0.211401214,B,B,9,1892,0,900.0,0,1,B,308834.0509171668
7363,30,3,85.74101988131868,84.95760601322195,10.0,16,18,2017,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,285486.51580525184
13535,30,2,64.30827482030163,32.772431056458856,1.0,2,17,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,183907.0202899586
9864,41,2,46.06823383809754,30.623305969792284,6.0,9,9,1977,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,202884.4679607761
16645,54,2,78.01379924664572,76.68194721885853,1.0,1,1,2014,0.006076152,B,B,30,5285,0,645.0,6,6,B,346321.0505896477
2689,143,3,69.85035822295137,47.45914633760978,9.0,5,16,1980,0.049863387,B,B,18,3746,9,75.0,3,1,B,300757.24651170213
5994,52,1,34.49935846002646,19.056583344847954,5.0,4,4,1961,0.371148999,B,B,34,7065,1,750.0,2,5,B,152478.75708248848
14493,55,2,62.01539575327692,36.71857097759533,10.0,9,17,1997,0.041365446,B,B,31,5569,0,900.0,1,4,B,272101.0503879728
7391,9,2,58.29963611504072,31.49205101443953,9.0,7,14,2008,0.31019913,B,B,11,2748,1,900.0,0,0,B,229157.89468810416
13674,14,2,47.50625975196685,29.536417022432826,5.0,2,5,1961,0.042031587,B,B,37,6856,84,1940.0,2,5,B,186777.61744228497
7137,2,3,65.92135932278629,47.74221936551715,6.0,6,12,1973,0.309479124,B,B,35,7715,4,990.0,0,6,B,279634.41134231957
5438,27,2,67.06929507059101,32.772431056458856,1.0,5,14,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,194249.18221455152
10693,55,2,60.24173288276825,37.22878673213725,10.0,5,17,1990,0.041365446,B,B,31,5569,0,900.0,1,4,B,289947.3800568361
9037,8,3,79.88061871612041,48.040876143946754,12.0,4,14,2004,0.43788524,B,B,23,5735,3,1084.0,0,5,B,320116.0528426235
14329,37,2,60.65100869429421,44.72805650305296,10.0,14,22,2016,0.178916796,B,B,18,3594,4,192.0,1,5,B,268505.54294835887
11660,86,3,87.37217663976958,55.5133163275889,8.0,5,8,1957,0.161975568,B,A,31,7010,5,4508.0,3,7,B,438618.91148824466
9734,27,1,70.71696492104198,32.772431056458856,1.0,2,4,1977,0.07542368,B,B,11,3097,0,900.0,0,0,B,183132.1847111315
12046,46,1,38.40920209811358,21.62984108493286,9.0,12,22,2000,0.188783766,B,B,31,6137,4,900.0,0,1,B,184319.13824846246
11704,4,2,55.94133754638765,35.136442992474535,8.0,3,9,1962,0.327018035,B,B,12,2270,23,2500.0,1,0,B,257922.1348805801
7843,1,1,49.033078557418655,49.033078557418655,9.0,11,24,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,233918.57561460006
3499,1,1,39.807348725054005,21.386927891283676,8.0,3,14,1991,0.025609157,B,B,33,5261,0,240.0,3,1,B,171134.93231484835
16012,23,1,37.41819826860562,32.772431056458856,6.233004930000002,5,7,1977,0.034656082,B,B,0,168,0,900.0,0,0,B,117077.98707438743
15759,17,2,57.6018699737095,37.74474320489497,10.0,22,22,1989,0.0,B,B,25,5027,4,46.0,1,1,B,298840.338022371
10884,62,2,69.35764552494996,35.070784455198826,12.0,6,9,2017,0.072157581,B,B,2,629,1,900.0,0,0,A,242471.68649789758
9115,27,1,31.416478657308826,28.46446705817943,7.0,6,19,2014,0.211401214,B,B,9,1892,0,900.0,0,1,B,102241.63369477692
4066,74,3,111.47404050008112,111.47404050008112,17.0,13,15,2016,0.075778755,B,B,6,1437,3,900.0,0,2,B,332324.6423381259
12745,2,2,39.540883265787286,27.12572589273983,7.0,6,9,1964,0.035145267,B,B,42,9292,3,2620.0,0,3,B,189384.23707148238
9627,111,3,63.79351189149431,47.79237485581532,5.0,5,5,1964,0.1363303,B,B,30,6141,10,262.0,3,6,B,243536.5119624695
12977,88,3,63.74393478952564,44.016104890185424,6.0,2,12,1975,0.127375905,B,B,43,8429,3,900.0,3,9,B,236130.1066179472
7620,27,1,30.69573412509397,29.919262193853392,1.0,12,22,2016,0.211401214,B,B,9,1892,0,900.0,0,1,B,90669.54484726243
11955,126,2,46.70703392791398,30.90532537168817,5.0,4,5,1967,0.333891544,B,B,30,6564,1,900.0,0,0,B,194764.75068593133
271,92,2,53.80573901480805,33.44171874666608,9.0,5,16,1982,0.460556389,B,B,20,4386,14,900.0,1,5,B,241867.5485916662
16091,33,3,64.4078911861627,43.14947295984353,7.0,9,9,1967,0.051942062,B,B,17,4017,7,800.0,2,0,B,278999.19325435755
2193,20,3,78.31526555154767,45.30293560620768,8.0,5,17,1994,0.019508796,B,B,37,7687,11,176.0,5,5,B,349136.26267771627
6190,111,1,34.12631851503142,33.13859382078357,5.0,5,5,1969,0.135649789,B,B,46,7960,6,350.0,3,11,B,124009.47556663518
7071,105,2,44.58222111860579,32.644465854921776,5.0,1,12,1966,0.040242764,B,B,25,3478,11,2729.0,3,1,B,185193.3698301266
14320,27,1,39.449662718352,32.772431056458856,6.233004930000002,8,19,1977,0.211401214,B,B,9,1892,0,900.0,0,1,B,137064.34956159562
15578,44,1,31.423518471459488,17.298340570662287,5.0,9,9,1972,0.036122292,B,B,24,4378,0,1036.0,1,1,B,170329.68217137188
267,47,1,30.06251841708045,15.34942730505713,6.0,2,9,1979,0.101872465,B,B,23,4583,3,900.0,3,3,B,144143.89913879574
1930,128,2,51.04718031473156,28.442102110059896,6.0,7,9,1979,0.041116354,B,B,53,14892,4,900.0,1,4,B,204679.08477349512
7426,177,1,29.48029612477568,19.116841961498743,6.0,4,5,1967,0.0,B,B,36,6714,2,2672.0,0,2,B,149884.61228362127
13890,42,1,49.73051896110454,23.855753718864,10.0,20,24,2010,0.158249043,B,B,21,5731,0,900.0,1,0,B,184273.15385717497
4176,0,2,42.96746158847596,29.40784130754601,5.0,5,5,1962,0.319809354,B,B,25,4756,16,2857.0,5,8,B,194367.0560425723
5453,13,1,38.77454754610441,22.492960632932697,8.0,10,16,1999,0.133215333,B,B,49,11395,3,1406.0,3,4,A,178280.60879614155
5526,12,2,62.011142328341045,38.84696284004475,10.0,15,16,1980,0.090799103,B,B,74,19083,2,900.0,5,15,B,292049.1594103
8780,128,2,57.53882731908632,34.71373536061161,10.0,19,22,1994,0.0,B,B,27,4798,0,30.0,2,8,B,258834.50360430905
10299,6,2,65.76006806091783,32.772431056458856,1.0,10,17,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B,187581.6640289512
959,147,3,85.50478935232744,56.02054251324586,8.0,11,11,1960,0.319809354,B,B,25,4756,16,2857.0,5,8,B,424238.0062344809
3458,101,1,19.04389412684894,13.941145028428163,3.0,4,5,1970,0.225824954,A,B,41,6558,7,1548.0,3,2,B,115476.98961196838
5363,129,4,88.9759487399017,51.63742926002141,8.0,3,25,1991,0.020741326,B,B,24,5613,5,1340.0,2,5,B,315482.7933017662
9281,85,1,28.240534279011587,12.375011438203124,6.0,6,9,1978,0.037177818,B,B,52,11217,1,2300.0,1,7,B,133693.60764351184
8076,11,2,45.27056408948793,32.07378957729816,5.0,9,9,1974,0.0001696759999999,B,B,36,5992,0,900.0,1,1,B,210068.9972389838
2492,61,3,67.33754390065988,42.228395211941816,8.0,5,9,1980,0.300322518,B,B,52,10311,6,900.0,1,9,B,291243.6173675714
4746,1,1,39.54540894295004,32.772431056458856,1.0,4,17,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,134317.02931408968
11380,1,2,72.41652586657902,72.41652586657902,1.0,8,8,2016,0.007122317,B,B,1,264,0,900.0,0,1,B,267061.8078700921
10881,53,2,36.26035600991948,23.47405994549982,6.0,9,9,1966,0.313924552,B,B,22,4625,11,3855.0,2,10,B,184797.89279967916
16392,35,1,45.1286127346463,32.772431056458856,1.0,7,18,2014,0.089039719,B,B,33,7976,5,900.0,0,11,B,131357.73510630114
8071,41,1,35.792839951346274,22.096929882692343,9.0,3,12,1970,0.175054867,B,B,36,10055,3,900.0,1,0,B,171073.6144095602
16740,6,1,40.32159518103983,32.772431056458856,6.233004930000002,15,17,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,128081.3819892559
4846,88,2,51.967627438103285,33.45297303112386,9.0,10,17,2002,0.127375905,B,B,43,8429,3,900.0,3,9,B,206607.18967805724
5299,96,3,82.53705150415196,48.58235360588142,10.0,4,14,2004,0.041116354,B,B,53,14892,4,900.0,1,4,B,330748.25847979804
2046,59,1,47.80978442513946,32.772431056458856,6.233004930000002,8,22,2018,0.019508796,B,B,37,7687,11,176.0,5,5,B,148538.11087896614
11623,99,2,55.706308633171695,34.89759724477784,9.0,14,14,1998,0.033493708,B,B,66,10573,1,1322.0,3,8,B,240115.5088292908
6539,1,1,39.25506605613357,32.772431056458856,10.0,7,17,2017,0.007122317,B,B,1,264,0,900.0,0,1,B,120329.77012269414
12234,200,2,49.18888768772806,29.6063378353524,6.0,5,5,1959,0.0,B,B,33,7425,1,900.0,2,5,B,213303.1778479958
14240,27,2,64.80120911182715,32.53024347275932,7.0,1,1,1977,0.017647053,B,B,2,469,0,900.0,0,0,B,179771.81628670427
3443,27,1,47.95298353279465,17.93550254582629,1.0,1,1,1977,0.017647053,B,B,2,469,0,900.0,0,0,B,135423.52668404378
2127,85,2,69.12203317157766,32.772431056458856,1.0,10,17,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,212474.341924399
11259,6,1,47.873731370491896,32.772431056458856,1.0,12,25,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,146499.43803436265
7889,23,1,56.88576330572571,55.88186120412178,6.233004930000002,5,6,1977,0.014072961,B,B,2,475,0,900.0,0,0,B,202568.61702705984
16655,2,3,60.68938805202035,42.47322533059446,6.0,4,5,1969,0.130617806,B,B,39,10418,9,900.0,1,9,B,229284.81489718438
15790,27,1,48.31817010762891,32.772431056458856,1.0,1,1,2015,0.017647053,B,B,2,469,0,900.0,0,0,B,153026.25113457188
3686,62,1,35.85478169067225,32.772431056458856,1.0,1,1,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,101785.13394763767
4392,1,1,50.12441454430577,32.772431056458856,1.0,18,24,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,150741.57847298114
3103,1,3,81.68036945315265,32.772431056458856,6.233004930000002,6,17,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,223736.80478010233
7047,26,2,41.207988525643394,27.10457121404657,6.0,11,12,1968,0.0,B,B,36,6714,2,2672.0,0,2,B,199864.55318108975
13014,53,3,81.14163621808251,32.772431056458856,6.233004930000002,1,1,2017,0.049637257,B,B,34,7759,0,229.0,1,3,B,255487.26669178263
11269,97,4,86.60012077774532,56.31111632846012,9.0,5,8,1943,0.306977489,B,B,27,5148,14,1575.0,5,7,B,399139.73525473266
4304,31,3,79.1999006785866,52.59950397413879,9.0,5,5,1957,0.151346216,B,A,32,5889,10,830.0,4,1,B,376862.88239309104
13513,79,2,45.67906619558649,32.0002866610041,5.0,1,12,1968,0.307466659,B,A,30,5048,9,325.0,2,5,B,183258.97752845843
12969,27,1,45.42293117687234,20.360873410249077,1.0,3,4,1977,0.01405792,B,B,1,290,0,900.0,0,0,B,149422.79847375813
6966,121,2,43.77187277631708,29.7061866507302,5.0,5,5,1962,0.049863387,B,B,18,3746,9,75.0,3,1,B,178680.15213694595
8883,23,1,41.47880101225748,32.772431056458856,1.0,14,25,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,125931.58932704439
6064,1,2,62.98100732815196,62.98100732815196,6.233004930000002,13,24,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,219542.13943468357
12341,1,2,63.613717009714,32.772431056458856,1.0,1,1,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,182308.29892119358
10107,74,2,74.22431808264979,32.772431056458856,1.0,6,18,1977,0.309479124,B,B,35,7715,4,990.0,0,6,B,197383.5370722188
130,46,1,39.20820825265636,32.772431056458856,1.0,1,1,1977,0.0,B,B,47,11319,0,1145.0,3,5,B,118385.89898603827
2406,8,3,81.01926355701913,45.05523791058693,10.0,13,17,2006,0.43788524,B,B,23,5735,3,1084.0,0,5,B,336215.8009139581
6089,102,2,60.16602167627504,39.72947628329472,6.0,5,5,1958,0.23861713,B,B,26,3889,6,705.0,3,6,B,248760.8456786906
316,23,1,53.706092584251145,49.49378812051457,1.0,7,9,1977,0.014072961,B,B,2,475,0,900.0,0,0,B,155947.2225401611
15812,178,2,53.18209819950172,26.09315479358093,10.0,8,8,1960,0.460556389,B,B,20,4386,14,900.0,1,5,B,273741.9400080334
7053,19,3,92.9641502043882,53.71383686774156,11.0,14,14,2004,0.309479124,B,B,35,7715,4,990.0,0,6,B,408070.9179593357
14691,13,3,74.35745648870353,46.16676743604632,10.0,6,10,1999,0.090799103,B,B,74,19083,2,900.0,5,15,B,314973.8143392425
11881,3,2,41.87340208180896,27.335267860381013,6.0,1,5,1962,0.265088676,B,B,37,5288,0,1937.0,3,2,B,178363.17010220874
13503,119,2,39.45268599912136,24.75445308700688,7.0,8,9,1962,0.000995363,B,B,42,7651,1,900.0,1,5,B,219504.45860652372
9569,37,1,45.95565469409171,24.83005866071332,8.0,12,12,1983,0.122190486,B,B,25,4724,2,1308.0,1,3,B,176559.6412374937
9846,64,2,65.12043582397571,32.305303290942746,11.0,7,15,2003,0.093442564,B,B,23,4635,5,3300.0,2,4,B,224368.16383957127
14415,7,2,41.093070598938105,29.720989477802032,5.0,4,5,1967,0.130617806,B,B,39,10418,9,900.0,1,9,B,185164.34295025087
14873,2,2,44.81763406793465,23.633228498239635,6.0,16,16,1971,0.309479124,B,B,35,7715,4,990.0,0,6,B,208936.5064947404
11180,84,3,77.57669799017502,45.82113770220788,10.0,5,17,1983,0.006076152,B,B,30,5285,0,645.0,6,6,B,357212.55630754965
7256,142,1,36.72982598419701,20.61223897851105,9.0,7,12,1973,0.051942062,B,B,17,4017,7,800.0,2,0,B,175308.74594300755
3721,37,1,44.45644115136354,21.70965058409684,8.0,10,14,1997,0.127811589,B,B,28,7287,5,320.0,1,3,B,173284.08885348696
1211,26,2,48.7974867802678,31.47700391619223,6.0,9,12,1979,0.195781053,B,B,23,5212,6,900.0,3,2,B,210618.14217836512
14887,58,2,53.391766462917566,33.13546564653793,9.0,14,14,2008,0.050755569,B,B,24,5469,1,145.0,0,1,B,246921.94274039086
16220,82,3,70.98756330278698,49.74822152548919,7.0,13,16,1986,0.037316452,B,B,32,6748,93,562.0,4,10,B,309277.88894936815
15451,18,1,40.00475499775997,23.03941890370347,9.0,8,25,2000,0.0,B,B,30,5562,0,900.0,0,5,A,185658.00544120464
1602,155,1,44.138583292663135,20.289670724167248,9.0,5,6,1930,0.042307271,B,B,17,2810,9,4849.0,3,6,B,174860.26211524595
8917,24,3,63.20827078442918,40.3589705172567,13.0,16,24,2014,0.111627393,B,B,50,12238,8,1970.0,2,3,B,250466.5749621648
15595,27,1,34.108911003617266,19.397172190579766,5.0,4,5,1976,0.07542368,B,B,11,3097,0,900.0,0,0,B,154362.6723178598
15242,27,2,74.18779832776931,32.772431056458856,1.0,1,1,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,204759.91112736255
3957,160,3,58.86282910003973,40.32216025434056,6.0,7,9,1979,0.0,B,B,39,8647,0,810.0,0,5,B,228229.53905392808
14923,23,1,41.75413453545628,32.772431056458856,1.0,1,1,1977,0.014072961,B,B,2,475,0,900.0,0,0,B,111309.66232163837
3087,23,2,60.15504790045204,32.772431056458856,1.0,13,17,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,197201.22230632693
12959,109,4,78.12674313135106,77.74289213818196,10.0,6,18,1984,0.0,B,B,25,5027,4,46.0,1,1,B,279757.79196274607
13631,6,2,53.0362479813554,32.772431056458856,1.0,14,17,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,166246.7030803994
12704,85,2,66.9992600304534,35.78203872462471,10.0,15,22,1986,0.037177818,B,B,52,11217,1,2300.0,1,7,B,263945.7173203461
15197,57,1,43.372893505032046,19.42277481778803,10.0,3,10,2003,0.133215333,B,B,49,11395,3,1406.0,3,4,A,172846.0101983877
12599,101,1,39.582100175982326,20.54706542320045,8.0,6,12,2006,0.225824954,A,B,41,6558,7,1548.0,3,2,B,177855.6994409621
8761,99,2,49.78571311991568,30.61087341907093,6.0,9,9,1972,0.012338886,B,B,35,5776,1,2078.0,2,4,B,209481.18049852786
13013,78,1,40.11558620314575,22.172470685671936,9.0,14,17,2013,0.092290642,B,B,21,4346,2,165.0,1,2,B,174538.81581192368
3464,49,2,46.6082390822564,30.25543129640073,5.0,1,5,1962,0.020741326,B,B,24,5613,5,1340.0,2,5,B,185534.6936236329
2366,3,1,40.26056440363937,19.637500125492977,8.0,14,17,1983,0.050900058,B,B,43,10621,1,30.0,2,3,B,179727.00197069734
10845,37,1,34.67332264444026,21.18440347447361,6.0,3,5,1967,0.178916796,B,B,18,3594,4,192.0,1,5,B,156082.87933935868
8092,13,1,41.86486434888159,22.667662304640352,10.0,15,19,2000,0.090799103,B,B,74,19083,2,900.0,5,15,B,167346.25014959776
10528,3,3,62.93157736089255,44.56178901621523,6.0,4,12,1974,0.050900058,B,B,43,10621,1,30.0,2,3,B,252659.87514193062
7132,12,1,41.98042970567937,21.98189159176192,8.0,10,12,1983,0.090799103,B,B,74,19083,2,900.0,5,15,B,178197.76412771625
8958,90,2,47.8387153232521,33.36032165299808,5.0,5,5,1967,0.265088676,B,B,37,5288,0,1937.0,3,2,B,177188.70174199034
7959,23,1,51.75432639162232,45.34475116479536,1.0,9,9,2015,0.014072961,B,B,2,475,0,900.0,0,0,B,114508.99070245605
4847,77,2,52.11521066968584,34.636292334434955,8.0,5,12,1976,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,215914.8331495174
1477,156,2,67.83044498237433,35.364431750765455,13.0,10,17,2008,0.007658515,B,B,35,7077,56,2301.0,3,19,B,175094.14307424214
8264,109,2,59.02184518347136,37.876982566014206,10.0,18,18,1983,0.0,B,B,25,5027,4,46.0,1,1,B,282175.909915948
10048,3,1,34.120234829500674,21.35147351552811,6.0,4,9,1973,0.050900058,B,B,43,10621,1,30.0,2,3,B,157680.07664229494
10492,61,3,62.98164127322982,39.95794739049353,8.0,4,9,1981,0.300322518,B,B,52,10311,6,900.0,1,9,B,268255.4586263942
3859,173,3,77.04126152952712,55.99666593560924,7.0,5,5,1932,0.081943463,B,B,20,2738,20,900.0,1,4,B,349078.07152048586
8676,124,3,94.78320843935086,53.60025686792451,10.0,18,22,2004,0.122090347,B,B,29,6566,7,1894.0,4,0,B,367692.2076033336
8146,1,3,82.2888123570291,32.772431056458856,1.0,16,17,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,228961.08371983367
1619,169,2,60.19436250168855,32.772431056458856,1.0,7,17,2019,0.178916796,B,B,18,3594,4,192.0,1,5,B,184759.3283628907
12609,27,1,31.06898282462102,31.06898282462102,1.0,12,25,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,85708.16991868876
11001,105,2,48.86195645304636,28.70767050986917,5.0,5,5,1965,0.040242764,B,B,25,3478,11,2729.0,3,1,B,184734.2402194926
3644,6,3,82.50410295433498,32.772431056458856,1.0,17,17,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,227150.2427425194
8362,116,2,47.66671174005107,30.409701336072267,6.0,5,12,1961,1.8e-09,B,B,16,3681,73,1815.0,2,5,B,209790.4985119087
537,1,1,44.3888367496905,44.03014966327058,1.0,11,24,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,217300.84368942503
1298,62,1,43.070323311856775,20.889422244418704,10.0,10,17,2010,0.072157581,B,B,2,629,1,900.0,0,0,A,170126.75415216413
1023,87,3,66.81654429945685,41.06250851752099,8.0,5,14,1987,0.100455735,B,B,43,7227,0,900.0,1,6,A,267832.8983091533
8659,96,2,54.13441295038548,29.385070452519127,7.0,9,15,2009,0.041116354,B,B,53,14892,4,900.0,1,4,B,234024.21072059294
11538,6,3,80.21939967207726,47.660259644506,9.0,13,17,2014,0.243204519,B,B,5,1564,0,540.0,0,0,B,335549.7545725918
16036,23,2,63.35660436179922,32.772431056458856,1.0,17,17,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,182205.05402175736
2392,9,3,78.68034437272391,44.54847497197399,10.0,6,17,1993,0.069753361,B,B,53,13670,4,900.0,1,11,B,329473.63381146005
12099,28,3,83.92758206044822,44.33556090596553,10.0,16,22,2007,0.118537385,B,B,30,6207,1,1183.0,1,0,B,335606.07274241163
12935,91,1,29.096846949517907,18.43265848309492,5.0,5,5,1963,0.333891544,B,B,30,6564,1,900.0,0,0,B,156382.19282508147
1050,23,1,56.63252099239515,52.16635271013268,6.233004930000002,4,13,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,189876.05014370245
3068,1,3,82.07236997895968,82.07236997895968,1.0,11,17,2017,0.007122317,B,B,1,264,0,900.0,0,1,B,224475.2797406223
2083,8,1,42.464115272829424,21.781916598092906,8.0,8,14,1974,0.458174486,B,A,26,4439,1,1130.0,1,5,B,177619.03710622934
7652,30,3,89.69309640724178,47.50103882675128,10.0,3,15,1980,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,339932.7643724268
8696,62,2,103.86554188361816,32.772431056458856,1.0,1,1,2014,0.072157581,B,B,2,629,1,900.0,0,0,A,383921.9691609858
11183,81,3,85.3987344459201,59.10755696645896,9.0,5,8,1960,0.319809354,B,B,25,4756,16,2857.0,5,8,B,411331.31628216075
11386,23,2,67.83081662344456,36.945321318152814,12.0,14,17,2013,0.075778755,B,B,6,1437,3,900.0,0,2,B,215873.1630035889
10752,33,3,87.88829278477048,53.79977893629557,8.0,5,5,1958,0.051942062,B,B,17,4017,7,800.0,2,0,B,308768.5977917929
3371,151,2,63.05630592414634,35.018386781822684,11.0,17,22,1996,0.236108458,B,B,16,3893,27,900.0,3,10,B,253385.51200814443
4149,91,2,47.43125670168568,31.96556364234341,5.0,5,5,1980,0.000995363,B,B,42,7651,1,900.0,1,5,B,188891.01073635195
16775,27,2,76.89588810574809,40.96515745125488,12.0,10,12,2014,0.051815435,B,B,5,1227,0,900.0,0,0,B,336617.09049812285
12187,23,2,67.02750998541055,32.772431056458856,1.0,2,17,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,183825.1146181065
14421,37,3,61.67806512760394,45.480698397568375,5.0,7,9,1975,0.127811589,B,B,28,7287,5,320.0,1,3,B,257471.12114841628
13693,83,3,52.30635351365324,33.069804270571,6.0,9,9,1975,0.100455735,B,B,43,7227,0,900.0,1,6,A,184074.54124280481
6560,9,3,79.08401924235541,32.772431056458856,1.0,1,1,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,219918.7104660617
3497,67,2,47.27637789248446,30.73084165467667,5.0,9,9,1977,0.100455735,B,B,43,7227,0,900.0,1,6,A,203538.2776354583
3396,102,1,35.143063507585005,22.96297346854796,5.0,1,5,1961,0.23861713,B,B,26,3889,6,705.0,3,6,B,146079.52231383114
1223,94,2,56.200228585965824,32.00785921705508,7.0,11,17,2000,0.521867054,B,B,25,6149,0,900.0,0,0,B,235047.8068336048
14796,52,2,53.006470674701255,53.006470674701255,10.0,12,17,2017,0.371148999,B,B,34,7065,1,750.0,2,5,B,184959.85496379112
16190,53,2,56.59433029792958,32.772431056458856,1.0,19,19,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B,226913.6207834155
6060,53,5,56.60016154103276,32.772431056458856,1.0,6,18,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B,177243.46113647413
10111,99,2,46.57320476140736,29.68657333169928,6.0,9,9,1972,0.012338886,B,B,35,5776,1,2078.0,2,4,B,198688.43825934146
10983,86,1,36.30910183592356,21.82385765967415,7.0,3,9,1966,0.161975568,B,A,31,7010,5,4508.0,3,7,B,163581.06882137808
11228,6,1,79.09204793622216,32.772431056458856,1.0,1,1,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,224415.2832742059
13208,57,2,63.412140591976645,38.41133939594794,10.0,7,19,2008,0.133215333,B,B,49,11395,3,1406.0,3,4,A,296886.6443119279
525,108,3,74.24243825515755,46.49772109890478,9.0,13,17,2009,0.0,B,B,25,5027,4,46.0,1,1,B,325454.6428415369
6923,57,1,36.65569602368351,24.84606339721732,6.0,5,9,1984,0.133215333,B,B,49,11395,3,1406.0,3,4,A,166371.97670697962
6785,25,1,46.36038505647989,32.772431056458856,1.0,1,1,2015,0.069753361,B,B,53,13670,4,900.0,1,11,B,151148.05467087973
3731,1,3,78.94872294755562,32.772431056458856,1.0,5,17,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,231936.38841803308
16577,171,2,42.11445110229482,27.233745764092344,5.0,10,10,1967,0.019508796,B,B,37,7687,11,176.0,5,5,B,197931.77656472812
6518,5,2,44.54831982063215,31.41346956810533,5.0,11,14,1973,0.150817539,B,B,16,3433,4,2643.0,4,5,B,203899.83549713794
6610,6,2,61.92550656131602,32.772431056458856,6.233004930000002,2,17,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,187271.2024429196
5509,6,1,38.954427651931056,32.772431056458856,1.0,23,25,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,154739.9118598668
9942,1,3,125.0705824836986,32.772431056458856,1.0,4,14,2015,0.007122317,B,B,1,264,0,900.0,0,1,B,368935.93518101156
10148,69,2,53.80744479753108,30.943436377263414,7.0,1,9,1972,0.000991363,B,B,33,6783,3,900.0,1,9,B,231483.28805610802
5351,30,1,41.61762712605238,22.039703539110608,1.0,16,22,2015,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,161260.43071545137
11029,30,1,31.73762464318432,31.73762464318432,8.0,25,25,2016,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,131961.81909639586
6561,9,1,40.34792614888365,19.86336203694156,9.0,8,16,1998,0.161531741,B,B,25,5648,1,30.0,2,4,B,181698.14100891427
10056,27,2,62.90009390765925,32.772431056458856,6.233004930000002,5,22,1977,0.211401214,B,B,9,1892,0,900.0,0,1,B,197267.37027805927
13913,74,1,41.95676772753267,21.421641472101847,8.0,2,17,1991,0.371148999,B,B,34,7065,1,750.0,2,5,B,164797.21601308708
1906,6,2,54.43138301078786,32.55715926935128,8.0,7,17,2014,0.243204519,B,B,5,1564,0,540.0,0,0,B,224038.63299909417
5081,57,2,48.236742300270826,28.164844407759023,5.0,2,5,1967,0.133215333,B,B,49,11395,3,1406.0,3,4,A,188052.6439886866
